ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Title,Superintendent Location Code,Community School Sup Name,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,Executive Superintendent Location code,Executive Superintendent Name,Executive Superintendent Title,BCO Location Code,BCO Location Name,BCO Executive Director,BCO Executive Director Title
02M111,M111,P.S. 111 Adolph S. Ochs,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1958,Open,M111,440 WEST 53 STREET,MANHATTAN,NY,10019,1010620003,13300,104,3,MN15,Clinton,Edward Gilligan,Principal,212-582-7420,212-245-7236,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M114,M114,East Side Middle School,3.102E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,M114,331 EAST 91ST STREET,MANHATTAN,NY,10128,1015540032,15400,108,5,MN32,Yorkville,DAVID GETZ,Principal,212-360-0114,212-360-0121,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M116,M116,P.S. 116 Mary Lindley Murray,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1926,Open,M116,210 EAST 33 STREET,MANHATTAN,NY,10016,1009130007,7000,106,2,MN20,Murray Hill-Kips Bay,JANE HSU,Principal,212-685-4366,212-696-1009,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M124,M124,P.S. 124 Yung Wing,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1976,Open,M124,40 DIVISION STREET,MANHATTAN,NY,10002,1002890001,1600,103,1,MN27,Chinatown,ALICE HOM,Principal,212-966-7237,212-219-3069,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M126,M126,P.S. 126 Jacob August Riis,3.102E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1966,Open,M126,80 CATHERINE STREET,MANHATTAN,NY,10038,1001110160,2500,103,1,MN27,Chinatown,Carlos Romero,Principal,212-962-2188,212-349-7342,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M130,M130,P.S. 130 Hernando De Soto,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1921,Open,M130,143 BAXTER STREET,MANHATTAN,NY,10013,1002360038,4100,102,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Renny Fong,Principal,212-226-8072,212-431-5524,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M131,M131,M.S. 131,3.102E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1983,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,1003010003,1600,103,1,MN27,Chinatown,Benjamin Geballe,Principal,212-219-1204,212-925-6386,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M135,M135,The Urban Assembly School for Emergency Management,3.102E+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2013,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,1001130100,2900,101,1,MN27,Chinatown,Robert Magliaro,Principal,212-225-0998,212-225-0996,2,2,HS03,NA,"WALSH, FRED",HS Superintendent,HS03,NA,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M139,M139,Stephen T. Mather Building Arts & Craftsmanship High School,3.102E+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2013,Open,M625,439 WEST 49TH STREET,MANHATTAN,NY,10019,1010590015,12700,104,3,MN15,Clinton,Larry Gabbard,Principal,212-399-3520,212-245-4669,2,2,HS03,NA,"WALSH, FRED",HS Superintendent,HS03,NA,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M150,M150,P.S. 150,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","PK,0K,01,02,03,04,05",Jul 1 2000,Open,M840,334 GREENWICH STREET,MANHATTAN,NY,10013,1001420025,3900,101,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Jennifer Bonnet,Principal,212-732-4392,212-766-5895,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M151,M151,Yorkville Community School,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2009,Open,M066,421 EAST 88 STREET,MANHATTAN,NY,10128,1015680008,14402,108,5,MN32,Yorkville,SAMANTHA KAPLAN,Principal,212-722-5240,212-427-8069,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M158,M158,P.S. 158 Bayard Taylor,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1898,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,1014890001,13200,108,5,MN31,Lenox Hill-Roosevelt Island,DINA ERCOLANO,Principal,212-744-6562,212-772-8424,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M167,M167,J.H.S. 167 Robert F. Wagner,3.102E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1956,Open,M167,220 EAST 76 STREET,MANHATTAN,NY,10021,1014300005,13400,108,4,MN31,Lenox Hill-Roosevelt Island,Jennifer Rehn,Principal,212-535-8610,212-472-9385,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M177,M177,Yorkville East Middle School,3.102E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2014,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,1014890001,13200,108,5,MN31,Lenox Hill-Roosevelt Island,Christina Riggio,Principal,917-432-5413,917-432-5418,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M183,M183,P.S. 183 Robert L. Stevenson,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1904,Open,M183,419 EAST 66 STREET,MANHATTAN,NY,10065,1014610007,11600,108,5,MN31,Lenox Hill-Roosevelt Island,Martin Woodard,Principal,212-734-7719,212-861-8314,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M198,M198,P.S. 198 Isador E. Ida Straus,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1960,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,1015240023,15801,108,5,MN40,Upper East Side-Carnegie Hill,Katharine Macmanus,Principal,212-289-3702,212-410-1731,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M212,M212,P.S. 212 Midtown West,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",Jul 1 1999,Open,M017,328 WEST 48 STREET,MANHATTAN,NY,10036,1010380014,12700,104,3,MN15,Clinton,KATHLEEN LOUA,Principal,212-247-0208,212-757-4933,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M217,M217,P.S./I.S. 217 Roosevelt Island,3.102E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1999,Open,M271,645 MAIN STREET,MANHATTAN,NY,10044,1013730001,23801,108,5,MN31,Lenox Hill-Roosevelt Island,MANDANA BECKMAN,Principal,212-980-0294,212-980-1192,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M225,M225,Ella Baker School,3.102E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1999,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10065,1014420001,11800,108,5,MN31,Lenox Hill-Roosevelt Island,Joshua Satin,Principal,212-717-8809,212-717-8807,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M234,M234,P.S. 234 Independence School,3.102E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1988,Open,M234,292 GREENWICH STREET,MANHATTAN,NY,10007,1001420025,3900,101,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Dana Rappaportchaqor,Principal,212-233-6034,212-374-1719,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M255,M255,M.S. 255 Salk School of Science,3.102E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jun 21 2000,Open,M040,320 EAST 20TH STREET,MANHATTAN,NY,10003,1009250012,6400,106,2,MN21,Gramercy,Rhonda Perry,Principal,212-614-8785,212-614-0095,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M260,M260,The Clinton School,3.102E+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 21 2000,Open,M868,10 East 15th Street,MANHATTAN,NY,10003,1008420034,5200,105,2,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Jonathan Levin,Principal,212-524-4360,212-524-4365,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M267,M267,"East Side Elementary School, PS 267",3.102E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2010,Open,M267,213 EAST 63RD STREET,MANHATTAN,NY,10065,1014180007,11000,108,4,MN31,Lenox Hill-Roosevelt Island,Medea Mcevoy,Principal,212-888-7848,212-371-2891,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M276,M276,Battery Park City School,3.102E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2009,Open,M276,55 BATTERY PLACE,MANHATTAN,NY,10280,1000160040,31704,101,1,MN25,Battery Park City-Lower Manhattan,Theresa Ruyter,Principal,212-266-5800,NA,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M280,M280,Manhattan Early College School for Advertising,3.102E+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2014,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,1001130100,2900,101,1,MN27,Chinatown,Sarah Kaplan,Principal,212-225-0880,212-225-0882,2,2,HS03,NA,"WALSH, FRED",HS Superintendent,HS03,NA,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M281,M281,The River School,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2013,Open,M281,425 EAST 35TH STREET,MANHATTAN,NY,10016,1009670001,8601,106,4,MN19,Turtle Bay-East Midtown,JESSICA ORLEANS,Principal,212-251-6640,212-251-6645,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M282,M282,Urban Assembly Maker Academy,3.102E+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2014,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,1001130100,2900,101,1,MN27,Chinatown,Luke Bauer,Principal,212-225-0890,212-225-0991,2,2,HS03,NA,"WALSH, FRED",HS Superintendent,HS03,NA,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M288,M288,Food and Finance High School,3.102E+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,1010790029,13500,104,3,MN15,Clinton,ROGER TURGEON,Principal,212-586-2943,212-586-4205,2,2,HS04,NA,"ORLEN, VIVIAN",HS Superintendent,HS04,NA,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M289,M289,I.S. 289,3.102E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",May 27 1998,Open,M089,201 WARREN STREET,MANHATTAN,NY,10282,1000160221,31703,101,1,MN25,Battery Park City-Lower Manhattan,Zeynep Ozkan,Principal,212-571-9268,212-587-6610,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M290,M290,P.S. 290 Manhattan New School,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1999,Open,M190,311 EAST 82 STREET,MANHATTAN,NY,10028,1015450005,13800,108,5,MN32,Yorkville,Doreen Esposito,Principal,212-734-7127,212-772-8879,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M294,M294,Essex Street Academy,3.102E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Wallace Simpson,Principal,212-475-4773,212-674-2058,2,2,HS12,NA,"Cheng, Alan",HS Superintendent,HS12,NA,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M296,M296,High School of Hospitality Management,3.102E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,1010790029,13500,104,3,MN15,Clinton,YVES MOMPOINT JR,Principal,212-586-0963,212-265-1307,2,2,HS04,NA,"ORLEN, VIVIAN",HS Superintendent,HS04,NA,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M297,M297,M.S. 297,3.102E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2017,Open,M323,75 MORTON STREET,MANHATTAN,NY,10014,1006030049,6900,102,3,MN23,West Village,JACQUELINE GETZ,Principal,212-295-7555,212-524-4365,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M298,M298,Pace High School,3.102E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,1003010003,1600,103,1,MN27,Chinatown,Eric Glatz,Principal,212-334-4663,212-334-4919,2,2,HS04,NA,"ORLEN, VIVIAN",HS Superintendent,HS04,NA,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M300,M300,"Urban Assembly School of Design and Construction, The",3.102E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,1010790029,13500,104,3,MN15,Clinton,Meredith Matson,Principal,212-586-0981,212-586-1731,2,2,HS03,NA,"WALSH, FRED",HS Superintendent,HS03,NA,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M303,M303,"Facing History School, The",3.102E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,1010790029,13500,104,3,MN15,Clinton,Dana Panagot,Principal,212-757-2680,212-757-2156,2,2,HS12,NA,"Cheng, Alan",HS Superintendent,HS12,NA,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M305,M305,"Urban Assembly Academy of Government and Law, The",3.102E+11,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2005,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Andrea Brand,I.A. Principal,212-505-0745,212-674-8021,2,2,HS03,NA,"WALSH, FRED",HS Superintendent,HS03,NA,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M308,M308,Lower Manhattan Arts Academy,3.102E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Derek Premo,Principal,212-505-0143,212-674-8021,2,2,HS04,NA,"ORLEN, VIVIAN",HS Superintendent,HS04,NA,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M312,M312,New York City Lab Middle School for Collaborative Studies,3.102E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,M070,333 WEST 17 STREET,MANHATTAN,NY,10011,1007410010,8300,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,MEGAN ADAMS,Principal,212-691-6119,212-691-6219,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M313,M313,"James Baldwin School, The: A School for Expeditionary Learning",3.102E+11,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Brady Smith,Principal,212-627-2812,212-627-9803,2,2,HS12,NA,"Cheng, Alan",HS Superintendent,HS12,NA,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
02M316,M316,"Urban Assembly School of Business for Young Women, the",3.102E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M282,26 BROADWAY,MANHATTAN,NY,10004,1000220013,900,101,1,MN25,Battery Park City-Lower Manhattan,PATRICIA MINAYA,Principal,212-668-0169,212-668-0635,2,2,HS04,NA,"ORLEN, VIVIAN",HS Superintendent,HS04,NA,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M340,M340,Sixth Avenue Elementary School,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2014,Open,M340,64 WEST 17 STREET,MANHATTAN,NY,10011,1008187501,5400,105,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Patricia Carney,Principal,917-305-1000,917-305-1005,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
02M343,M343,The Peck Slip School,3.102E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",Jul 1 2012,Open,M343,1 PECK SLIP,MANHATTAN,NY,10038,1001060009,1501,101,1,MN25,Battery Park City-Lower Manhattan,Margaret Siena,Principal,212-312-6260,212-312-6265,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",CSD Superintendent Acting,M802,"CHUMNEY, DONALDA",NA,NA,NA,SS04,"ROSALES, MARISOL",Executive Superintendent,MFSC,Manhattan NYCDOE Borough Office,Steven Aragona,FSC Executive Director
